Date,Open,High,Low,Close,Adj Close,Volume
2009-09-01,40.729088,44.603062,38.739746,38.739746,15.526213,70112294
2009-10-01,38.739746,39.053852,34.551666,34.865772,13.973591,136630110
2009-11-01,34.446964,36.959812,33.190540,34.656368,13.889665,75710083
2009-12-01,34.656368,37.588024,33.818752,37.378620,14.980696,72810428
2010-01-01,37.378620,42.404320,36.541004,38.739746,15.526213,147504304
2010-02-01,38.844448,40.205578,34.761070,40.205578,16.113691,52365266
2010-03-01,40.205578,42.509022,38.844448,39.158554,15.694063,75851916
2010-04-01,39.158554,42.194916,38.949150,42.194916,16.910984,102780717
2010-05-01,42.194916,42.299618,36.226898,38.216236,15.316399,127291228
2010-06-01,38.006832,45.126572,36.226898,42.823128,17.162758,190147702
2010-07-01,43.346638,51.303989,42.927830,49.838161,19.974262,227491301
2010-08-01,49.838161,55.701473,43.765446,44.498360,17.834162,262084233
2010-09-01,45.021870,49.209949,42.404320,46.278294,18.547529,204260615
2010-10-01,46.068890,55.177963,45.650082,53.398029,21.400995,248493761
2010-11-01,54.235645,56.957897,47.848824,53.712135,21.526884,368108450
2010-12-01,53.816837,66.590485,52.874519,63.449425,25.429419,290933723
2011-01-01,63.449425,65.962273,58.842533,63.868233,25.597271,218797580
2011-02-01,63.868233,68.265717,52.351009,54.863857,21.988474,93563133
2011-03-01,55.387367,58.319023,46.278294,51.199287,20.519777,167416048
2011-04-01,51.199287,59.156639,22.454748,55.492069,22.240250,182587200
2011-05-01,55.492069,60.727173,52.246307,56.015579,22.450062,172576410
2011-06-01,55.910877,56.434387,46.487698,48.372334,19.386784,163695968
2011-07-01,48.581738,49.105247,41.357300,41.357300,16.575281,154796905
2011-08-01,41.462002,41.985512,32.771732,38.949150,15.610138,165673009
2011-09-01,37.545803,38.352001,33.054127,35.933407,14.401481,87059098
2011-10-01,35.472721,39.734055,33.284470,38.236832,16.287907,114290304
2011-11-01,37.776146,39.158199,32.478271,33.514812,14.276448,68927826
2011-12-01,34.551353,36.854774,31.672073,35.242378,15.012347,93494734
2012-01-01,35.472721,39.158199,34.781696,38.121658,16.238848,142841286
2012-02-01,38.121658,47.565697,38.121658,47.450523,20.212702,194871231
2012-03-01,47.450523,50.444977,44.571243,46.759499,19.918343,104909485
2012-04-01,46.068470,46.298813,37.891315,39.618885,16.876625,106902608
2012-05-01,39.618885,43.074020,33.169296,33.745155,14.374569,129793312
2012-06-01,33.629982,37.085117,31.787245,37.085117,15.797308,94547520
2012-07-01,37.315460,38.236832,35.703064,38.006489,16.189787,72403955
2012-08-01,37.545803,41.461624,36.739605,36.854774,15.699184,65427383
2012-09-01,36.854774,39.849228,35.357552,35.587894,15.159527,84370058
2012-10-01,35.703064,36.854774,34.321011,34.666523,14.767049,53031054
2012-11-01,34.551353,39.388542,34.321011,39.388542,16.778507,86147412
2012-12-01,39.388542,41.116108,38.927856,39.964397,17.023806,91799867
2013-01-01,39.964397,45.147102,39.964397,42.728504,18.201244,78954640
2013-02-01,42.843678,46.183640,41.576794,43.649876,18.593725,43507407
2013-03-01,44.110561,45.838127,40.770596,41.231281,17.563465,54203222
2013-04-01,41.231281,41.922310,39.158199,39.734055,16.925686,46651850
2013-05-01,39.734055,40.194740,38.006489,38.582344,16.435085,62266004
2013-06-01,38.236832,38.582344,36.739605,37.776146,16.091667,40129823
2013-07-01,37.545803,40.194740,36.969948,38.697514,16.484148,63347437
2013-08-01,38.697514,39.849228,37.545803,38.927856,16.582266,65759498
2013-09-01,39.043030,44.225731,38.467171,40.309910,17.170986,121499574
2013-10-01,40.309910,41.346451,38.927856,39.849228,16.974747,51305362
2013-11-01,39.849228,40.655426,38.352001,40.309910,17.170986,41562038
2013-12-01,40.655426,42.613335,39.273373,41.922310,17.857828,54693795
2014-01-01,41.922310,42.498165,40.425083,41.000938,17.465347,43092369
2014-02-01,41.000938,41.807137,39.734055,41.461624,17.661583,29731822
2014-03-01,41.000938,41.461624,39.158199,41.000938,17.465347,33285660
2014-04-01,40.885769,41.231281,39.388542,39.503712,16.827566,23430329
2014-05-01,39.503712,40.655426,39.158199,39.618885,16.876625,25105228
2014-06-01,39.618885,39.618885,36.969948,37.545803,15.993545,26945099
2014-07-01,38.006489,40.194740,37.891315,39.964397,17.023806,27700930
2014-08-01,39.964397,42.958847,38.236832,42.037479,17.906885,64238284
2014-09-01,42.037479,43.649876,40.079571,41.116108,17.514404,55477413
2014-10-01,41.231281,42.728504,39.273373,41.346451,17.612526,70848009
2014-11-01,41.346451,44.916759,40.425083,42.267822,18.005005,123659402
2014-12-01,41.922310,52.402885,41.231281,51.596687,21.978861,218198246
2015-01-01,51.596687,57.700760,50.444977,51.596687,21.978861,211224281
2015-02-01,50.790489,53.784939,48.717407,53.093910,22.616638,87194553
2015-03-01,54.130451,55.166992,49.753948,53.554596,22.812881,126612399
2015-04-01,53.554596,56.203533,44.571243,48.026379,20.458004,137985037
2015-05-01,48.026379,49.408436,39.964397,40.655426,17.318167,124573260
2015-06-01,40.770596,40.885769,33.860325,36.854774,15.699184,128331575
2015-07-01,37.200291,40.655426,33.268345,35.245834,15.013821,129685886
2015-08-01,35.943771,38.386555,30.011305,33.152023,14.209615,79784376
2015-09-01,33.035702,35.362156,31.639826,32.221439,13.810748,42023103
2015-10-01,32.570408,35.711124,32.337761,33.733639,14.458907,48903523
2015-11-01,33.849960,35.013187,29.197044,30.127628,12.913300,56521110
2015-12-01,30.127628,31.988794,28.615431,30.825565,13.212448,46969678
2016-01-01,30.825565,31.174534,25.823681,26.986910,11.567124,47465284
2016-02-01,28.382784,28.964399,26.288973,27.917494,11.965992,29141723
2016-03-01,28.150139,32.454086,27.684847,27.801170,11.916134,68800291
2016-04-01,27.684847,28.731752,26.521618,27.684847,11.866275,38736133
2016-05-01,27.684847,27.917494,25.358389,26.754265,11.467409,49152398
2016-06-01,26.870586,28.848076,26.637941,27.801170,11.916134,49131765
2016-07-01,28.150139,29.778660,27.568523,28.731752,12.314999,53978620
2016-08-01,28.848076,29.080723,27.103231,28.150139,12.065708,39914318
2016-09-01,28.731752,33.500992,28.150139,28.266460,12.115565,165970339
2016-10-01,28.615431,28.615431,26.754265,27.452202,11.766558,48402760
2016-11-01,27.684847,28.615431,26.288973,28.033815,12.015849,84347965
2016-12-01,27.917494,27.917494,25.591036,25.823681,11.068542,67668958
2017-01-01,25.823681,30.360273,25.823681,30.011305,12.863441,100066283
2017-02-01,30.011305,33.966282,29.546013,33.849960,14.508763,112990223
2017-03-01,33.966282,36.641708,31.639826,33.035702,14.159757,128647929
2017-04-01,33.035702,33.035702,30.243950,30.941889,13.262308,49272752
2017-05-01,30.941889,35.594803,30.127628,35.129513,15.057207,86866386
2017-06-01,34.896866,36.292740,31.639826,35.943771,15.406213,136909844
2017-07-01,36.176418,40.247719,36.176418,38.502876,16.503096,171740481
2017-08-01,38.502876,53.741173,36.990677,53.508530,22.934818,408546383
2017-09-01,53.741173,54.322788,40.131397,40.713009,17.450403,290944029
2017-10-01,42.341530,44.551666,38.851845,41.992561,17.998846,241369998
2017-11-01,40.364040,41.007420,39.004185,39.711208,17.021011,248919814
2017-12-01,39.946880,41.832279,38.061485,38.532833,16.515936,232407830
2018-01-01,38.532833,44.189030,38.532833,40.653908,17.425070,434169504
2018-02-01,40.653908,40.771744,33.819336,36.411758,15.606801,123130681
2018-03-01,36.411758,38.414997,35.351223,35.704735,15.303759,169056013
2018-04-01,35.822575,36.058247,33.347988,35.586899,15.253252,91429091
2018-05-01,35.586899,37.236622,34.172848,34.997711,15.000712,113872895
2018-06-01,34.879871,35.586899,30.166376,30.637728,13.131938,91725256
2018-07-01,30.991240,32.876637,30.048540,32.640965,13.990564,69744762
2018-08-01,32.640965,34.172848,30.519890,32.293343,13.841567,86445343
2018-09-01,32.169613,32.417072,29.942486,31.674696,13.790124,49660780
2018-10-01,31.922153,32.417072,27.467899,28.297615,12.319854,79864038
2018-11-01,28.049391,30.655750,27.801167,28.918177,12.590027,120110455
2018-12-01,29.414625,32.020985,29.166401,29.538738,12.860199,118937828
2019-01-01,29.538738,30.283413,28.297615,29.662851,12.914233,46234627
2019-02-01,29.662851,31.400423,29.290514,30.903975,13.454578,60797218
2019-03-01,30.903975,31.152199,28.794064,29.662851,12.914233,67770524
2019-04-01,29.662851,33.758556,29.290514,33.634445,14.643335,115063677
2019-05-01,33.634445,34.255009,29.290514,30.035189,13.076338,102061582
2019-06-01,29.911076,31.772760,29.414625,30.903975,13.454578,57811803
2019-07-01,31.524536,36.489029,31.524536,35.744354,15.561920,153896026
2019-08-01,35.123795,35.496132,30.779861,31.896873,13.886854,108085879
2019-09-01,32.020985,33.137997,31.648647,32.269211,14.048958,65485104
2019-10-01,32.517433,33.510334,30.779861,31.028088,13.508613,102296712
2019-11-01,31.028088,32.250000,30.750000,31.000000,13.496384,107133462
2019-12-01,31.125000,31.750000,30.500000,31.000000,13.496384,81050710
2020-01-01,31.000000,33.375000,29.000000,29.375000,12.788912,110560013
2020-02-01,28.250000,31.000000,27.750000,28.875000,12.571229,82546165
2020-03-01,28.500000,29.875000,22.250000,23.125000,10.067867,174881947
2020-04-01,22.975000,27.875000,22.424999,27.750000,12.081440,148122658
2020-05-01,27.750000,28.000000,25.875000,27.250000,11.863757,116979823
2020-06-01,27.625000,29.125000,26.250000,26.875000,11.700495,131808674
2020-07-01,26.875000,28.375000,26.625000,27.500000,11.972599,132557719
2020-08-01,27.750000,44.250000,27.375000,43.500000,18.938475,887494170
2020-09-01,43.375000,49.750000,37.000000,39.625000,17.251425,1206601319
2020-10-01,39.625000,50.375000,39.625000,47.250000,20.571102,837092735
2020-11-01,47.625000,63.625000,47.250000,61.750000,26.883924,1615293921
2020-12-01,62.000000,101.750000,59.000000,101.750000,44.298615,2877099639
2021-01-01,101.750000,115.500000,75.000000,78.000000,33.958641,3660097782
2021-02-01,77.500000,100.250000,75.500000,94.875000,41.305466,1436233730
2021-03-01,94.875000,119.000000,89.250000,113.750000,49.523022,2030495530
2021-04-01,117.500000,207.500000,115.125000,197.500000,85.985023,3240439011
2021-05-01,210.000000,263.750000,157.750000,246.500000,107.318024,4717747705
2021-06-01,253.750000,492.500000,245.500000,492.500000,214.418350,3220312539
2021-07-01,510.000000,582.500000,291.250000,330.000000,143.671173,2878540049
2021-08-01,332.500000,372.500000,303.750000,340.000000,148.024857,2588166341
2021-09-01,341.250000,346.250000,295.000000,315.000000,139.804581,1376681468
2021-10-01,306.250000,307.500000,213.750000,248.750000,110.401230,1592427929
2021-11-01,255.000000,316.250000,250.000000,311.250000,138.140228,1576614912
2021-12-01,312.500000,372.500000,307.500000,356.250000,158.112320,1214486142
2022-01-01,356.250000,362.500000,275.000000,282.500000,125.380287,824788231
2022-02-01,282.500000,370.000000,282.500000,358.750000,159.221878,989330539
2022-03-01,365.000000,427.500000,317.500000,337.500000,149.790619,1911626902
2022-04-01,335.000000,372.500000,321.250000,362.500000,160.886215,624044600
2022-05-01,362.500000,388.750000,325.000000,351.250000,155.893204,808638988
2022-06-01,353.750000,370.000000,211.250000,211.500000,93.868782,1190653313
2022-07-01,213.500000,242.000000,198.000000,238.750000,127.038498,909682919
2022-08-01,239.750000,266.250000,213.750000,220.750000,117.460724,660661630
2022-09-01,218.000000,219.500000,137.500000,146.000000,77.686371,712214361
2022-10-01,146.000000,158.500000,132.000000,137.500000,75.403229,934747524
2022-11-01,138.000000,165.000000,131.500000,163.000000,89.387100,746450117
2022-12-01,165.500000,172.000000,148.500000,163.000000,89.387100,629065314
2023-01-01,163.000000,164.000000,149.500000,152.000000,83.354843,250024314
2023-02-01,152.500000,160.000000,142.500000,157.000000,86.096779,392921449
2023-03-01,157.500000,179.500000,154.000000,158.500000,86.919357,837355711
2023-04-01,158.500000,175.500000,158.000000,161.500000,88.564522,373903791
2023-05-01,160.000000,160.500000,148.000000,153.000000,83.903229,436293710
2023-06-01,154.500000,166.500000,89.500000,93.500000,51.274197,848586478
2023-07-01,98.800003,112.000000,95.500000,104.000000,104.000000,982675204
2023-08-01,104.500000,110.500000,102.500000,105.500000,105.500000,378633060
